gene_symbol	raw_counts
PIP5KL1	12835
PIPOX	50070
PIR	16420
PIRT	66828
PISD	9620
PITHD1	66845
PITPNA	7379
PITPNB	3087
PITPNC1	48805
PITPNM1	55035
PITPNM2	68609
PITPNM3	13471
PITRM1	55170
PITX1	93543
PITX3	81295
PIWIL1	45374
PIWIL2	323
PIWIL3	45575
PIWIL4	37744
PJA2	15610
PJVK	89692
PKD1	38623
PKD1L1	1434
PKD1L3	64726
PKD2	52747
PKD2L2	54773
PKDCC	89790
PKDREJ	35065
PKHD1	82564
PKHD1L1	80801
PKIA	41619
PKIB	93046
PKIG	26136
PKLR	82986
PKMYT1	64899
PKN1	76477
PKN2	58964
PKN3	21305
PKNOX1	31038
PKNOX2	87188
PKP1	4941
PKP2	40952
PKP3	64495
PKP4	8266
PLA1A	2135
PLA2G12A	26811
PLA2G12B	1951
PLA2G15	79270
PLA2G1B	89449
PLA2G2A	55804
PLA2G2C	84657
PLA2G2D	26429
PLA2G2F	10894
PLA2G3	48466
PLA2G4A	89219
PLA2G4C	94274
PLA2G4D	9568
PLA2G4E	22227
PLA2G4F	45007
PLA2G5	66274
PLA2G6	53858
PLA2G7	68224
PLA2R1	67597
PLAA	890
PLAAT1	16720
PLAAT2	46302
PLAAT3	95415
PLAAT4	96215
PLAAT5	23938
PLAC8	90085
PLAC8L1	96506
PLAC9	25091
PLAG1	86331
PLAGL1	69569
PLAGL2	72258
PLAT	31018
PLAU	35509
PLAUR	26323
PLB1	64638
PLBD1	66048
PLBD2	22691
PLCB1	90077
PLCB2	40110
PLCB3	49313
PLCB4	79801
PLCD1	97060
PLCD3	92593
PLCD4	58745
PLCE1	58817
PLCG1	19011
PLCH1	25026
PLCH2	75577
PLCL1	16754
PLCL2	71486
PLCXD1	71482
PLCXD3	47395
PLCZ1	99926
PLD1	94939
PLD2	73197
PLD3	70506
PLD4	82696
PLD5	71974
PLD6	56070
PLEC	86645
PLEK	8231
PLEK2	57076
PLEKHA1	1963
PLEKHA2	46362
PLEKHA3	37638
PLEKHA4	93040
PLEKHA5	85516
PLEKHA6	51681
PLEKHA7	30890
PLEKHA8	97019
PLEKHB1	63312
PLEKHB2	65255
PLEKHD1	7303
PLEKHF1	55789
PLEKHF2	55283
PLEKHG1	76575
PLEKHG2	26641
PLEKHG3	38690
PLEKHG4	14732
PLEKHG4B	83081
PLEKHG5	67257
PLEKHG6	17414
PLEKHH1	85736
PLEKHH2	99632
PLEKHH3	35960
PLEKHM1	62479
PLEKHM2	43844
PLEKHM3	78588
PLEKHN1	72247
PLEKHO1	14099
PLEKHS1	79181
PLGRKT	56661
PLIN1	65301
PLIN3	1133
PLIN4	34069
PLIN5	18343
PLK1	28721
PLK2	73553
PLK3	96768
PLK4	2889
PLK5	83235
PLLP	23907
PLN	94457
PLOD1	70709
PLOD2	16658
PLOD3	12010
PLP1	95304
PLP2	98500
PLPBP	11567
PLPP1	73682
PLPP2	76548
PLPP4	18786
PLPP5	97673
PLPP6	42281
PLPP7	56467
PLPPR1	35775
PLPPR2	77783
PLPPR3	20576
PLPPR4	88595
PLPPR5	22571
PLRG1	97758
PLS1	39983
PLS3	60717
PLSCR1	73609
PLSCR3	71004
PLSCR4	21527
PLSCR5	38096
PLTP	17658
PLVAP	99698
PLXDC1	79532
PLXDC2	17058
PLXNA1	41572
PLXNA2	38447
PLXNA3	60542
PLXNA4	64360
PLXNB1	44736
PLXNB2	47148
PLXNB3	33176
PLXNC1	2953
PM20D1	36104
PM20D2	20546
PMCH	36551
PMEL	9910
PMEPA1	37002
PMFBP1	59943
PMIS2	4762
PML	62045
PMM1	41190
PMM2	7259
PMP2	73255
PMP22	54401
PMPCA	86814
PMPCB	82089
PMS1	76735
PMS2	25058
PMVK	22229
PNCK	71784
PNISR	56365
PNKD	21893
PNKP	96213
PNLDC1	56382
PNLIP	25497
PNLIPRP1	24282
PNLIPRP2	95779
PNLIPRP3	16337
PNMA1	96811
PNMA2	33700
PNMA3	20510
PNMA6A	87531
PNMA6E	44561
PNMA6F	39879
PNMA8A	34743
PNMA8C	43576
PNMT	66725
PNN	83775
PNO1	64602
PNOC	33346
PNPLA1	59093
PNPLA2	4984
PNPLA3	32148
PNPLA4	49198
PNPLA5	54325
PNPLA6	70991
PNPLA7	1842
PNPLA8	28649
PNPO	84039
PNPT1	42764
PNRC1	30437
PNRC2	33463
POC1A	54523
POC1B	22661
POC5	74015
PODN	87340
PODNL1	90983
PODXL	6495
PODXL2	79558
POF1B	50272
POFUT1	79867
POFUT2	27968
POGK	96721
POGLUT1	64146
POGLUT2	76900
POGLUT3	38936
POGZ	51749
POLA1	8468
POLB	75982
POLD1	58361
POLD2	94089
POLD3	59861
POLD4	76218
POLDIP2	7765
POLDIP3	1146
POLE2	37406
POLE3	95493
POLE4	97684
POLG	26182
POLG2	69180
POLH	37487
POLI	28027
POLK	393
POLL	15061
POLM	51067
POLN	80404
POLQ	54547
POLR1A	76811
POLR1B	55887
POLR1C	99335
POLR1D	76403
POLR1E	52288
POLR2B	99170
POLR2C	32025
POLR2D	11600
POLR2E	28116
POLR2F	53290
POLR2G	47998
POLR2H	80366
POLR2I	87875
POLR2L	22972
POLR3A	22818
POLR3B	28518
POLR3C	65361
POLR3D	99638
POLR3E	41142
POLR3F	15892
POLR3G	98236
POLR3GL	63610
POLR3H	57885
POLR3K	44444
POLRMT	12781
POMC	94221
POMGNT1	36626
POMGNT2	44462
POMK	36865
POMP	19521
POMT1	87242
POMT2	94542
PON1	89475
PON2	88748
PON3	41519
POP1	85447
POP4	99439
POP5	45274
POP7	10719
POPDC2	12477
POPDC3	8372
POR	11723
PORCN	5804
POSTN	70911
POT1	37992
POU1F1	63063
POU2AF1	57350
POU2F1	81105
POU2F2	90521
POU2F3	19853
POU3F4	71707
POU4F2	85679
POU6F2	83726
PP2D1	12934
PPA1	61568
PPA2	24125
PPAN	62452
PPARA	31258
PPARD	42921
PPARG	25998
PPARGC1A	84241
PPARGC1B	24079
PPAT	1720
PPBP	38407
PPCDC	4678
PPCS	79863
PPDPF	87251
PPDPFL	44693
PPEF1	63503
PPEF2	6280
PPFIA1	17484
PPFIA2	4742
PPFIA3	83257
PPFIA4	22993
PPFIBP1	19438
PPFIBP2	71457
PPHLN1	25689
PPIA	30983
PPIB	93957
PPIC	91280
PPID	99764
PPIE	150
PPIF	7090
PPIG	34962
PPIH	46564
PPIL1	96151
PPIL4	95934
PPIL6	98278
PPIP5K1	54919
PPIP5K2	74216
PPL	30840
PPM1A	65914
PPM1D	1092
PPM1E	95508
PPM1F	98584
PPM1G	66176
PPM1H	63267
PPM1J	97067
PPM1K	15065
PPM1L	30505
PPM1M	67955
PPM1N	97762
PPME1	55009
PPOX	79748
PPP1CA	70221
PPP1CB	51095
PPP1CC	42328
PPP1R10	9736
PPP1R11	2630
PPP1R12A	98218
PPP1R12B	29590
PPP1R12C	93086
PPP1R13B	38808
PPP1R13L	48984
PPP1R14A	81801
PPP1R14C	32941
PPP1R15A	49686
PPP1R15B	50884
PPP1R16A	93408
PPP1R16B	28890
PPP1R17	10220
PPP1R18	83223
PPP1R1A	50914
PPP1R1B	30906
PPP1R1C	75578
PPP1R21	16537
PPP1R26	34626
PPP1R27	6741
PPP1R32	25877
PPP1R35	94527
PPP1R36	99661
PPP1R37	78507
PPP1R3A	1754
PPP1R3B	80412
PPP1R3C	53788
PPP1R3D	100002
PPP1R3E	21364
PPP1R3F	87499
PPP1R42	24760
PPP1R7	89973
PPP1R8	29271
PPP1R9A	24438
PPP1R9B	8155
PPP2CA	24483
PPP2CB	8060
PPP2R1A	26598
PPP2R1B	23009
PPP2R2A	56908
PPP2R2B	43708
PPP2R2C	41886
PPP2R2D	25500
PPP2R3A	85733
PPP2R3B	86861
PPP2R3C	97715
PPP2R5A	96749
PPP2R5B	49577
PPP2R5D	91557
PPP2R5E	82262
PPP3CA	683
PPP3CB	61736
PPP3CC	94638
PPP3R1	78427
PPP4C	89628
PPP4R1	72955
PPP4R2	82363
PPP4R3A	77043
PPP4R3B	52472
PPP4R4	7790
PPP5C	14931
PPP6C	33434
PPP6R1	53358
PPP6R2	48047
PPP6R3	83750
PPRC1	95601
PPT1	44595
PPT2	8762
PPTC7	30312
PPWD1	68087
PPY	17627
PQBP1	29619
PQLC1	58295
PQLC2	42671
PQLC2L	49831
PQLC3	22734
PRADC1	34544
PRAF2	57165
PRAG1	73779
PRAM1	5852
PRAME	65564
PRB1	82197
PRC1	78698
PRCC	72310
PRCD	23651
PRCP	38321
PRDM1	48134
PRDM10	2249
PRDM11	92679
PRDM12	77655
PRDM13	37899
PRDM15	80219
PRDM16	19035
PRDM2	8036
PRDM4	712
PRDM5	10188
PRDM6	74400
PRDM8	65929
PRDX1	72335
PRDX2	16057
PRDX3	74111
PRDX4	55632
PRDX5	87362
PRDX6	73815
PRELID1	79091
PRELID2	41306
PRELID3A	94149
PRELID3B	98059
PRELP	9917
PREP	82303
PREPL	73696
PREX1	53592
PREX2	3497
PRF1	16003
PRG4	91844
PRICKLE1	64904
PRICKLE2	89737
PRICKLE3	28717
PRIM2	61065
PRIMA1	7032
PRIMPOL	42847
PRKAA1	5826
PRKAA2	13073
PRKAB1	19036
PRKAB2	10147
PRKACA	98951
PRKACB	14637
PRKACG	25852
PRKAG1	88938
PRKAG2	82034
PRKAG3	78394
PRKAR1B	9855
PRKAR2A	71134
PRKAR2B	63827
PRKCA	2033
PRKCB	58717
PRKCD	85569
PRKCE	77127
PRKCG	493
PRKCI	41802
PRKCQ	96931
PRKCSH	64498
PRKCZ	46536
PRKD1	26247
PRKD2	27823
PRKD3	56068
PRKDC	66931
PRKG1	45994
PRKG2	38753
PRKN	12517
PRKRA	28609
PRKRIP1	98020
PRLH	47420
PRLHR	96033
PRLR	84686
PRMT1	21078
PRMT2	29748
PRMT3	90029
PRMT5	57328
PRMT6	64514
PRMT7	38784
PRMT8	22462
PRMT9	63584
PRNP	64095
PROC	80768
PROCA1	82429
PROCR	35740
PRODH2	19837
PROK1	25568
PROK2	85319
PROKR1	81404
PROKR2	37517
PROM1	8773
PROM2	61432
PROP1	84846
PROS1	79838
PROSER1	40023
PROSER2	29877
PROSER3	52347
PROX1	66764
PROX2	73035
PROZ	80746
PRPF19	59875
PRPF3	52316
PRPF31	24912
PRPF38A	78198
PRPF39	80029
PRPF4	81861
PRPF40A	83369
PRPF40B	80496
PRPF4B	47643
PRPF6	35486
PRPF8	61055
PRPH	25205
PRPH2	64162
PRPS1	49691
PRPS2	60985
PRPSAP1	22789
PRPSAP2	7519
PRR11	69167
PRR12	63887
PRR13	88054
PRR14	83827
PRR14L	35847
PRR15	46532
PRR16	23869
PRR19	26076
PRR22	26721
PRR29	6678
PRR3	42752
PRR35	22446
PRR36	30051
PRR5	29755
PRR5L	54091
PRR7	19496
PRRC1	10241
PRRC2A	61236
PRRC2B	78255
PRRC2C	3900
PRRG1	40435
PRRG3	34680
PRRG4	27440
PRRT1	77587
PRRT1B	17778
PRRT2	87449
PRRT3	90008
PRRX1	18331
PRRX2	2040
PRSS1	8248
PRSS12	61901
PRSS16	49475
PRSS21	92509
PRSS22	48527
PRSS27	76517
PRSS33	42895
PRSS35	52696
PRSS36	34414
PRSS38	14876
PRSS41	6399
PRSS42P	95382
PRSS45P	61570
PRSS48	41835
PRSS53	19392
PRSS54	22743
PRSS55	27395
PRSS56	52416
PRSS57	70420
PRSS8	2847
PRTFDC1	85734
PRTG	89275
PRTN3	75893
PRUNE1	88381
PRUNE2	9577
PRX	82989
PRXL2A	75498
PRXL2B	83358
PSAP	48060
PSAT1	56516
PSD	42861
PSD2	41541
PSD3	78970
PSD4	90533
PSEN1	94706
PSEN2	91511
PSENEN	74675
PSIP1	33043
PSKH1	97381
PSKH2	36719
PSMA1	81395
PSMA2	28584
PSMA3	19386
PSMA4	86877
PSMA5	13015
PSMA6	1924
PSMA7	80928
PSMA8	92768
PSMB1	76551
PSMB10	63442
PSMB11	21898
PSMB2	8973
PSMB3	66475
PSMB4	86303
PSMB5	55561
PSMB6	31811
PSMB7	60710
PSMB8	12714
PSMB9	37499
PSMC1	68004
PSMC2	40661
PSMC3	73606
PSMC3IP	96144
PSMC4	40120
PSMC5	18553
PSMC6	57258
PSMD1	5222
PSMD10	57487
PSMD11	74268
PSMD12	9125
PSMD13	39173
PSMD14	38904
PSMD2	20742
PSMD3	26884
PSMD4	33718
PSMD5	88599
PSMD6	27265
PSMD7	25916
PSMD8	82910
PSME1	75356
PSME2	85130
PSME3	32696
PSME4	31108
PSMF1	22777
PSMG1	22696
PSMG3	94180
PSMG4	73759
PSORS1C2	89353
PSPC1	64753
PSPN	11282
PSRC1	52030
PSTK	53016
PSTPIP1	33342
PSTPIP2	88070
PTAFR	36797
PTAR1	96625
PTBP1	67663
PTBP2	22174
PTBP3	19597
PTCD2	37080
PTCD3	43937
PTCH1	45670
PTCH2	17356
PTCHD1	27387
PTCHD4	83197
PTCRA	18585
PTDSS1	58149
PTDSS2	67320
PTEN	72966
PTER	57192
PTF1A	34599
PTGDR	58436
PTGDR2	8513
PTGDS	49231
PTGER1	81673
PTGER2	14279
PTGER3	24347
PTGER4	73029
PTGES	12845
PTGES2	66151
PTGES3	18203
PTGFR	87870
PTGFRN	78923
PTGIR	2698
PTGIS	92153
PTGR1	12394
PTGS1	26173
PTGS2	91382
PTH1R	26121
PTH2	84862
PTH2R	30459
PTHLH	79333
PTK2	3658
PTK2B	53720
PTK6	84339
PTK7	91601
PTMA	22667
PTMS	88633
PTN	81993
PTOV1	92512
PTP4A1	82084
PTP4A2	2394
PTP4A3	678
PTPA	95074
PTPDC1	24567
PTPMT1	90318
PTPN1	35941
PTPN11	45490
PTPN12	37033
PTPN13	43624
PTPN14	12052
PTPN18	18178
PTPN2	75372
PTPN20	81135
PTPN22	68919
PTPN23	26238
PTPN3	45253
PTPN4	74574
PTPN5	82573
PTPN6	19261
PTPN7	48716
PTPN9	67477
PTPRA	50449
PTPRB	76114
PTPRC	96590
PTPRCAP	4765
PTPRD	23791
PTPRE	7392
PTPRF	75391
PTPRG	46179
PTPRJ	48560
PTPRK	97725
PTPRM	2904
PTPRN	33472
PTPRN2	40104
PTPRO	32333
PTPRQ	78353
PTPRR	51494
PTPRS	14726
PTPRT	63838
PTPRU	52424
PTPRZ1	55611
PTRH1	54054
PTRH2	72340
PTRHD1	96073
PTS	38342
PTTG1	36321
PTTG1IP	53896
PTTG2	51071
PTX3	56834
PTX4	81183
PUF60	47977
PUM1	7508
PUM2	91763
PUM3	35379
PURA	3477
PURB	7697
PURG	87564
PUS1	49583
PUS10	23750
PUS3	53612
PUS7	35892
PUS7L	477
PUSL1	43348
PVALB	87200
PVALEF	66408
PVR	25090
PVRIG	65637
PVRL4	63583
PWP1	58003
PWWP2A	91838
PWWP2B	95505
PWWP3A	39286
PXDC1	6598
PXDN	57487
PXDNL	40681
PXK	50920
PXMP2	26332
PXN	90070
PXT1	99475
PXYLP1	1587
PYCARD	72547
PYCR1	28720
PYCR3	86696
PYDC2	14925
PYGB	42110
PYGL	28603
PYGM	77282
PYGO1	4767
PYGO2	6306
PYHIN1	83146
PYM1	26197
PYROXD1	26299
PYROXD2	16660
PYURF	10749
PYY	39866
PZP	85706
QARS	70927
QDPR	35306
QPCT	87075
QPCTL	86275
QPRT	38630
QRFPR	28098
QRICH1	68426
QRICH2	2325
QRSL1	84637
QSER1	86175
QSOX1	67990
QSOX2	82849
QTRT1	91595
QTRT2	93396
R3HCC1	37093
R3HCC1L	70974
R3HDM1	51784
R3HDM2	81807
R3HDM4	50204
R3HDML	75534
RAB10	95073
RAB11A	16155
RAB11B	53603
RAB11FIP1	40824
RAB11FIP2	77476
RAB11FIP3	53704
RAB11FIP4	59203
RAB12	7561
RAB13	21800
RAB14	5898
RAB15	93112
RAB17	88768
RAB18	84606
RAB19	8831
RAB1A	48310
RAB1B	36543
RAB20	62710
RAB21	23653
RAB22A	40135
RAB23	31132
RAB24	44275
RAB25	26991
RAB26	11846
RAB27A	67422
RAB27B	69658
RAB28	81400
RAB29	35908
RAB2A	25870
RAB2B	83416
RAB30	10974
RAB31	64260
RAB33A	13390
RAB33B	75402
RAB34	28003
RAB35	73924
RAB36	60705
RAB37	94062
RAB38	48644
RAB39A	57435
RAB39B	9964
RAB3A	35410
RAB3B	31306
RAB3C	52155
RAB3D	55141
RAB3GAP1	54773
RAB3GAP2	48870
RAB3IL1	75125
RAB3IP	59775
RAB40A	48311
RAB40AL	39888
RAB40B	5680
RAB40C	46104
RAB41	42307
RAB42	49123
RAB43	54586
RAB44	64434
RAB4A	19993
RAB5A	32261
RAB5B	24668
RAB5C	74776
RAB5IF	20301
RAB6A	79576
RAB6B	40544
RAB7A	98488
RAB7B	53439
RAB8A	6221
RAB8B	22654
RAB9A	58851
RAB9B	17098
RABAC1	25252
RABEP1	32705
RABEP2	64107
RABEPK	33325
RABGAP1	91781
RABGAP1L	46750
RABGGTA	31216
RABGGTB	18069
RABIF	27649
RABL3	84905
RABL6	97934
RAC1	8622
RAC2	85281
RAC3	10287
RACGAP1	99458
RACK1	31365
RAD1	51640
RAD17	87354
RAD18	70800
RAD21	64619
RAD21L1	78712
RAD23A	45359
RAD23B	23196
RAD51	77167
RAD51AP1	33975
RAD51AP2	93278
RAD51B	41185
RAD51C	38247
RAD51D	80943
RAD52	9265
RAD54L	87228
RAD54L2	75860
RAD9A	70667
RAD9B	89678
RADIL	4983
RADX	99303
RAE1	31582
RAF1	66720
RAG1	64279
RAG2	29627
RAI1	98711
RAI14	56032
RALA	56801
RALB	79590
RALGAPA1	64434
RALGAPA2	100099
RALGAPB	26882
RALGPS1	39777
RALGPS2	28357
RALY	41298
RALYL	37721
RAMAC	8896
RAMP1	13996
RAMP2	51030
RAMP3	98631
RAN	74408
RANBP1	88735
RANBP10	26171
RANBP17	85716
RANBP2	14102
RANBP3	54321
RANBP3L	75916
RANBP9	98239
RANGAP1	68610
RANGRF	24977
RAP1A	75614
RAP1B	60496
RAP1GAP	33441
RAP1GAP2	62518
RAP1GDS1	32996
RAP2A	22524
RAP2B	43173
RAP2C	84126
RAPGEF1	12379
RAPGEF2	90670
RAPGEF3	69685
RAPGEF4	39982
RAPGEF5	28224
RAPGEFL1	14105
RAPH1	91622
RAPSN	68906
RARA	50528
RARB	60514
RARG	93732
RARRES1	65845
RARRES2	92745
RARS	82114
RARS2	41897
RASA1	92655
RASA2	92420
RASA3	16856
RASAL1	67932
RASAL2	58809
RASAL3	29816
RASD1	14648
RASD2	11127
RASEF	32519
RASGEF1A	79220
RASGEF1B	98145
RASGEF1C	69664
RASGRF1	98565
RASGRF2	86014
RASGRP1	98879
RASGRP2	14756
RASGRP3	90633
RASGRP4	38781
RASIP1	4893
RASL10A	88011
RASL10B	10426
RASL11A	30002
RASL11B	25836
RASL12	76659
RASSF1	37948
RASSF10	31655
RASSF2	63344
RASSF3	98002
RASSF4	50320
RASSF5	39826
RASSF6	5582
RASSF7	30481
RASSF8	80724
RASSF9	92333
RAVER2	38674
RAX2	65454
RB1	40737
RB1CC1	36057
RBAK	9191
RBBP4	28233
RBBP5	79506
RBBP6	47776
RBBP7	91106
RBBP8	47791
RBBP9	9946
RBCK1	21233
RBFA	30786
RBFOX1	15741
RBFOX2	53903
RBFOX3	92769
RBKS	82084
RBL1	70859
RBL2	64980
RBM10	36461
RBM11	19275
RBM12	9299
RBM12B	66341
RBM15	39176
RBM15B	37692
RBM17	89969
RBM18	38942
RBM19	70822
RBM20	38708
RBM22	96466
RBM23	67306
RBM24	51020
RBM25	93878
RBM26	14905
RBM28	86783
RBM3	10813
RBM33	3626
RBM34	4352
RBM38	67496
RBM39	28050
RBM4	76094
RBM41	1112
RBM42	8950
RBM43	25713
RBM44	55821
RBM45	76015
RBM46	87218
RBM47	21104
RBM48	67815
RBM4B	23454
RBM5	47491
RBM8A	62964
RBMS1	40678
RBMS2	93268
RBMS3	74726
RBMX	20752
RBMX2	64618
RBMXL2	17078
RBP1	45577
RBP3	30621
RBP4	32919
RBP5	4936
RBP7	67053
RBPJ	31772
RBPJL	85760
RBPMS	28552
RBPMS2	45450
RBSN	54869
RBX1	36256
RC3H1	91071
RC3H2	64880
RCAN1	18841
RCAN2	13090
RCAN3	9695
RCBTB1	71148
RCBTB2	71729
RCC1L	40023
RCC2	48661
RCCD1	74670
RCE1	85221
RCHY1	45096
RCL1	44875
RCN1	8554
RCN2	6231
RCN3	34980
RCOR1	54279
RCOR2	59515
RCOR3	48422
RCSD1	15609
RCVRN	5221
RD3	90684
RD3L	22718
RDH10	90220
RDH11	15855
RDH12	84464
RDH13	77218
RDH14	66730
RDH5	42230
RDM1	6262
RDX	67143
REC114	9897
REC8	92696
RECK	32180
RECQL	50701
RECQL4	34582
RECQL5	73400
REELD1	58547
REEP1	20495
REEP2	6983
REEP3	38474
REEP4	4479
REEP5	78266
REEP6	82691
REG4	36662
REL	41441
RELA	64250
RELB	14113
RELCH	85958
RELL1	72857
RELL2	31174
RELN	82900
RELT	89352
REM1	61408
REM2	60613
REN	36573
RENBP	80693
REPIN1	3739
REPS1	45444
REPS2	58019
RER1	30619
RERE	65131
RERG	37066
RERGL	16190
RESF1	74171
RESP18	36339
REST	10950
RET	53308
RETNLB	68707
RETREG1	97886
RETREG2	26248
RETREG3	24729
RETSAT	58560
REV1	23664
REV3L	94856
REX1BD	54502
REXO1	23343
REXO2	61456
REXO4	76167
REXO5	31317
RF00001	97436
RF00002	52900
RF00003	47125
RF00004	26432
RF00006	88300
RF00007	29915
RF00009	77864
RF00012	43240
RF00015	50569
RF00016	52288
RF00017	70276
RF00019	97264
RF00020	51193
RF00024	9782
RF00026	26755
RF00030	19671
RF00045	90152
RF00049	29139
RF00054	81741
RF00055	88095
RF00056	71698
RF00066	43879
RF00067	37084
RF00068	77776
RF00069	38731
RF00071	27383
RF00072	9267
RF00085	95545
RF00086	26292
RF00087	25952
RF00088	68740
RF00089	36969
RF00090	37849
RF00091	84723
RF00092	37435
RF00093	45724
RF00096	42045
RF00099	8354
RF00100	65451
RF00105	29987
RF00108	85055
RF00133	5723
RF00134	77113
RF00136	32607
RF00137	14190
RF00138	57004
RF00139	16806
RF00147	5828
RF00150	97224
RF00151	23198
RF00152	5261
RF00153	22776
RF00154	16655
RF00155	75230
RF00156	67372
RF00157	60285
RF00158	78007
RF00181	80268
RF00188	30649
RF00189	88513
RF00190	82354
RF00191	95135
RF00211	30372
RF00212	83188
RF00213	58189
RF00217	51574
RF00218	89615
RF00221	54735
RF00231	58449
RF00263	44987
RF00264	78570
RF00265	60371
RF00266	91380
RF00270	5564
RF00272	68127
RF00273	30598
RF00275	43317
RF00276	62908
RF00277	44353
RF00278	40393
RF00279	35826
RF00280	75214
RF00282	12759
RF00283	32275
RF00284	30322
RF00285	29037
RF00286	35630
RF00287	34910
RF00288	32173
RF00289	67014
RF00302	67212
RF00309	23439
RF00319	58225
RF00322	16128
RF00324	38969
RF00325	69831
RF00334	2863
RF00340	58765
RF00341	88481
RF00342	89261
RF00377	60177
RF00392	42057
RF00393	54161
RF00394	25229
RF00396	57326
RF00397	22119
RF00398	70916
RF00399	83835
RF00400	58389
RF00401	7634
RF00402	3724
RF00403	86010
RF00404	17369
RF00405	42486
RF00406	62943
RF00408	83014
RF00409	39928
RF00410	96658
RF00411	6261
RF00412	3390
RF00413	45924
RF00414	20223
RF00415	49589
RF00416	21046
RF00417	5793
RF00418	58145
RF00419	93847
RF00420	9880
RF00421	41948
RF00422	92780
RF00424	56961
RF00425	17615
RF00426	53115
RF00427	81577
RF00428	17617
RF00429	64982
RF00430	464
RF00431	26791
RF00432	20327
RF00438	94185
RF00439	25942
RF00440	96805
RF00443	42302
RF00478	77660
RF00492	57666
RF00493	91342
RF00494	31308
RF00548	58755
RF00553	37700
RF00554	3072
RF00561	31243
RF00562	93336
RF00563	61518
RF00564	56835
RF00565	14316
RF00566	55931
RF00567	16355
RF00568	50281
RF00569	65037
RF00570	98653
RF00571	3613
RF00572	96892
RF00573	47690
RF00574	27207
RF00575	226
RF00576	28439
RF00578	84465
RF00579	35962
RF00580	68130
RF00581	45553
RF00582	31425
RF00584	8826
RF00586	70598
RF00588	83106
RF00593	26307
RF00594	73613
RF00598	25833
RF00599	69719
RF00600	37070
RF00601	37249
RF00602	31474
RF00603	79582
RF00604	6340
RF00606	34049
RF00608	25534
RF00610	68888
RF00611	93613
RF00613	34077
RF00614	38072
RF00618	8174
RF00619	26264
RF00622	88646
RF01156	83624
RF01158	18214
RF01161	3571
RF01164	36132
RF01168	84575
RF01169	35072
RF01173	83214
RF01182	18373
RF01183	13276
RF01186	9209
RF01191	32153
RF01192	35574
RF01210	34308
RF01211	19697
RF01225	12370
RF01229	50566
RF01233	87269
RF01234	37892
RF01241	15561
RF01268	35864
RF01278	66531
RF01290	54133
RF01291	24678
RF01293	38439
RF01294	33911
RF01295	47400
RF01296	12787
RF01299	48747
RF01383	54615
RF01518	48339
RF01684	60354
RF01778	7999
RF01848	34910
RF01871	55273
RF01874	45466
RF01875	84654
RF01876	37623
RF01877	32063
RF01879	50802
RF01881	77347
RF01882	62708
RF01883	44624
RF01891	34812
RF01892	71620
RF01909	38831
RF01946	84083
RF01947	14715
RF01948	40227
RF01950	355
RF01951	49252
RF01953	62038
RF01954	95405
RF01955	6167
RF01956	46972
RF01957	74222
RF01962	23762
RF01963	35190
RF01964	41070
RF01965	32544
RF01966	88720
RF01967	84930
RF01968	91432
RF01969	75253
RF01970	58240
RF01971	28525
RF01972	45656
RF01983	17915
RF01984	7557
RF01985	34083
RF01986	98866
RF01987	55117
RF02044	60071
RF02045	87812
RF02101	20295
RF02102	83164
RF02103	57894
RF02104	70199
RF02109	9539
RF02110	22232
RF02113	4902
RF02114	80338
RF02115	36406
RF02116	48210
RF02120	10377
RF02121	7637
RF02122	78795
RF02123	16080
RF02124	59331
RF02126	94705
RF02134	71407
RF02135	2564
RF02136	21972
RF02145	2085
RF02146	94773
RF02147	76464
RF02148	3521
RF02149	59001
RF02150	33788
RF02159	83112
RF02160	57464
RF02161	38895
RF02164	97595
RF02165	25705
RF02166	87662
RF02167	40067
RF02168	42495
RF02169	82637
RF02170	43710
RF02174	60930
RF02175	51890
RF02176	34972
RF02180	69722
RF02181	50262
RF02182	58178
RF02183	16139
RF02184	44040
RF02185	44337
RF02186	100048
RF02187	91537
RF02188	11180
RF02189	32645
RF02190	50345
RF02191	53504
RF02192	71524
RF02195	65511
RF02196	61066
RF02198	36423
RF02199	27210
RF02200	91129
RF02201	92673
RF02215	6803
RF02216	9495
RF02217	6736
RF02271	87846
RF02275	72457
RFC1	26453
RFC2	13600
RFC3	42999
RFC4	90869
RFC5	67350
RFESD	98031
RFFL	843
RFLNA	6471
RFLNB	70660
RFNG	44089
RFTN1	73827
RFTN2	75299
RFWD3	46359
RFX1	84170
RFX2	38380
RFX3	14060
RFX4	99473
RFX5	91345
RFX7	69116
RFX8	1365
RFXANK	94732
RFXAP	26464
RGCC	58790
RGL1	80994
RGL2	98970
RGL3	37137
RGMA	64942
RGMB	82989
RGN	15222
RGP1	66338
RGR	16938
RGS1	57245
RGS10	45334
RGS11	4053
RGS12	36872
RGS14	72058
RGS16	24281
RGS17	63543
RGS18	87518
RGS19	75410
RGS2	68464
RGS20	71830
RGS22	41998
RGS3	90060
RGS4	67333
RGS5	58833
RGS6	77321
RGS7	81289
RGS7BP	47310
RGS8	76421
RGS9	36083
RGS9BP	46556
RGSL1	32826
RHAG	72989
RHBDD1	18304
RHBDD2	86092
RHBDD3	63517
RHBDF1	556
RHBDF2	60878
RHBDL1	30383
RHBDL2	17687
RHBDL3	46416
RHBG	48554
RHCG	28521
RHEB	95036
RHEBL1	77282
RHEX	50507
RHNO1	4993
RHO	96637
