gene_symbol	logCPM
SLC44A4	7.218621
SLC44A5	4.537424
SLC45A1	0.842741
SLC45A2	0.298006
SLC45A3	2.378973
SLC45A4	2.97766
SLC46A1	5.528174
SLC46A2	2.764334
SLC46A3	9.354894
SLC47A1	4.739392
SLC47A2	10.277147
SLC48A1	1.478803
SLC49A3	3.331679
SLC49A4	11.732489
SLC4A1	4.209452
SLC4A10	11.228221
SLC4A11	7.163066
SLC4A1AP	5.777364
SLC4A2	1.475186
SLC4A3	1.41855
SLC4A4	9.78375
SLC4A5	0.57777
SLC4A7	3.8378
SLC4A8	3.153572
SLC4A9	0.276878
SLC50A1	4.124432
SLC51A	2.482236
SLC51B	0.534597
SLC52A1	1.983665
SLC52A2	0.881709
SLC52A3	6.180545
SLC5A1	5.110095
SLC5A10	11.018572
SLC5A11	6.740531
SLC5A12	11.150686
SLC5A2	1.790183
SLC5A3	8.514676
SLC5A4	0.945971
SLC5A5	7.727601
SLC5A6	1.433505
SLC5A7	11.803207
SLC5A8	1.656794
SLC6A1	3.420517
SLC6A11	5.622032
SLC6A12	10.595182
SLC6A13	5.346689
SLC6A15	7.580977
SLC6A16	10.323984
SLC6A17	2.26243
SLC6A18	2.163292
SLC6A19	4.484607
SLC6A2	1.223213
SLC6A20	9.843834
SLC6A3	6.191212
SLC6A4	7.379894
SLC6A5	11.170809
SLC6A6	1.093888
SLC6A7	8.269983
SLC6A9	0.642321
SLC7A1	3.859504
SLC7A10	10.564527
SLC7A11	1.321632
SLC7A14	1.395044
SLC7A2	5.254742
SLC7A3	10.436888
SLC7A4	9.595186
SLC7A5	7.267099
SLC7A6	6.934889
SLC7A6OS	11.241623
SLC7A7	2.725797
SLC7A8	3.664077
SLC7A9	2.514124
SLC8A1	7.175303
SLC8A2	3.284369
SLC8A3	0.548391
SLC8B1	2.022323
SLC9A1	1.015937
SLC9A2	1.320078
SLC9A3	1.022626
SLC9A3R1	10.820192
SLC9A3R2	4.908552
SLC9A4	1.158261
SLC9A5	12.238409
SLC9A6	7.775837
SLC9A7	8.930886
SLC9A8	6.795532
SLC9A9	10.718724
SLC9B1	5.512056
SLC9B2	5.889815
SLC9C1	5.376937
SLC9C2	3.91318
SLCO1A2	3.237853
SLCO1B1	10.555054
SLCO1C1	7.205126
SLCO2A1	11.853596
SLCO2B1	8.805863
SLCO3A1	2.455941
SLCO4A1	5.974686
SLCO4C1	3.970987
SLCO5A1	7.737371
SLCO6A1	9.458068
SLF1	3.595411
SLF2	1.082786
SLFN11	5.111125
SLFN12	2.199791
SLFN12L	6.81233
SLFN13	6.364832
SLFN14	3.640446
SLFN5	8.090216
SLFNL1	8.176708
SLIRP	0.645657
SLIT1	8.117335
SLIT2	8.583216
SLIT3	2.004809
SLITRK1	9.300563
SLITRK2	2.861942
SLITRK3	2.627961
SLITRK4	4.81795
SLITRK5	2.572772
SLITRK6	10.026419
SLK	10.66997
SLMAP	1.397906
SLN	10.536803
SLPI	5.046877
SLTM	7.3343
SLU7	0.728859
SLURP1	11.775254
SLX4	3.397816
SLX4IP	4.9528
SMAD1	10.825413
SMAD2	5.208403
SMAD3	0.577424
SMAD4	7.924885
SMAD5	4.102496
SMAD6	11.818376
SMAD7	1.871243
SMAD9	10.461484
SMAGP	6.615272
SMAP1	8.986057
SMAP2	6.245041
SMARCA1	6.789036
SMARCA2	9.054527
SMARCA4	2.276939
SMARCA5	10.650944
SMARCAD1	0.436776
SMARCAL1	6.949917
SMARCB1	1.619817
SMARCC1	7.851613
SMARCC2	12.030325
SMARCD1	3.558133
SMARCD2	9.845881
SMARCD3	5.137066
SMARCE1	0.313394
SMC1A	2.174822
SMC1B	4.408315
SMC2	6.784222
SMC3	4.586933
SMC4	9.841646
SMC6	0.360212
SMCHD1	4.404502
SMCO1	11.498683
SMCO2	7.191419
SMCO3	4.147745
SMCO4	8.082531
SMCR8	9.329661
SMDT1	8.481307
SMG1	5.921174
SMG5	10.041223
SMG6	5.498539
SMG7	9.923609
SMG8	8.390728
SMG9	10.023141
SMIM1	11.939251
SMIM10	9.089105
SMIM10L1	2.054384
SMIM10L2B	7.855186
SMIM12	10.064912
SMIM13	9.673539
SMIM14	6.05667
SMIM15	3.78079
SMIM17	3.994945
SMIM18	4.10044
SMIM19	2.53402
SMIM2	4.186496
SMIM22	5.96406
SMIM24	9.354887
SMIM28	1.501332
SMIM29	10.839028
SMIM3	9.243002
SMIM30	8.146077
SMIM33	10.921869
SMIM35	8.671333
SMIM36	9.699596
SMIM38	1.830026
SMIM4	2.996435
SMIM5	5.552076
SMIM7	1.22102
SMIM8	11.937311
SMIM9	8.309357
SMKR1	4.985474
SMLR1	3.156465
SMN1	1.710698
SMO	10.307763
SMOC1	9.861474
SMOC2	3.093
SMOX	6.759577
SMPD1	1.085639
SMPD2	2.942173
SMPD3	9.547248
SMPD4	4.111682
SMPDL3A	9.69115
SMPDL3B	1.398801
SMPX	5.726191
SMS	1.809372
SMTN	4.072013
SMTNL1	7.38089
SMTNL2	6.594689
SMU1	8.427863
SMUG1	5.361674
SMURF1	1.059004
SMURF2	7.17596
SMYD1	6.947103
SMYD2	5.457606
SMYD3	11.462437
SMYD4	2.04485
SMYD5	1.173465
SNAI1	10.100082
SNAI2	9.273818
SNAI3	5.254617
SNAP23	9.10807
SNAP25	8.5968
SNAP29	1.997302
SNAP47	6.832897
SNAP91	5.293458
SNAPC1	6.20768
SNAPC2	1.235904
SNAPC3	9.217395
SNAPC4	3.584384
SNAPC5	4.261102
SNAPIN	7.178404
SNCA	8.84351
SNCAIP	11.309739
SNCB	4.990325
SNCG	5.686338
SND1	4.738037
SNED1	11.163125
SNF8	10.815492
SNHG32	5.125375
SNIP1	6.212189
SNN	3.616659
SNORC	0.494779
SNRK	6.335477
SNRNP200	12.137638
SNRNP25	1.389241
SNRNP35	5.80268
SNRNP40	1.676507
SNRNP48	9.954279
SNRNP70	0.298782
SNRPA	8.159717
SNRPA1	4.963605
SNRPB	0.455481
SNRPB2	4.742895
SNRPD1	7.033875
SNRPD3	3.098092
SNRPG	2.900645
SNRPN	8.889905
SNTA1	11.273718
SNTB1	1.564996
SNTB2	3.106199
SNTG1	8.009225
SNTG2	10.671598
SNTN	5.39642
SNU13	3.600978
SNUPN	6.08304
SNW1	2.047219
SNX1	2.485205
SNX10	11.265518
SNX11	0.762738
SNX12	6.981912
SNX13	3.218624
SNX14	6.166539
SNX15	3.318683
SNX16	6.611906
SNX17	7.15404
SNX18	3.052301
SNX19	8.668662
SNX2	8.969332
SNX20	4.81844
SNX21	2.821035
SNX22	9.639296
SNX24	6.086648
SNX25	5.133081
SNX27	11.066631
SNX29	11.612899
SNX3	6.455304
SNX30	4.042984
SNX31	12.018817
SNX32	8.259917
SNX33	7.812089
SNX4	11.020875
SNX5	8.318972
SNX6	4.351664
SNX8	6.310595
SNX9	0.924605
SOAT1	0.836584
SOAT2	8.218607
SOBP	9.118333
SOCS1	5.317473
SOCS2	10.677581
SOCS3	0.625988
SOCS4	0.90708
SOCS5	6.104625
SOCS6	6.143061
SOCS7	11.590602
SOD1	8.792608
SOD2	10.91274
SOD3	10.099251
SOGA1	2.95769
SOHLH1	3.808597
SON	9.799855
SORBS1	3.141965
SORBS2	4.370963
SORBS3	11.346514
SORCS1	6.127967
SORCS2	11.656096
SORCS3	2.698765
SORD	10.345997
SORL1	12.208348
SORT1	2.247737
SOS1	3.198341
SOS2	9.03598
SOST	7.944292
SOSTDC1	9.542143
SOWAHA	6.781715
SOWAHC	6.145526
SOWAHD	2.173313
SOX1	4.221754
SOX10	5.736935
SOX11	9.358701
SOX12	12.106339
SOX13	7.46839
SOX15	3.417245
SOX17	5.045061
SOX18	9.286844
SOX2	1.595182
SOX21	5.902547
SOX3	2.816852
SOX30	9.239123
SOX4	11.740066
SOX5	5.819436
SOX6	3.255294
SOX7	1.170053
SOX9	7.247986
SP1	11.146189
SP100	0.490665
SP110	3.738437
SP140	7.580818
SP2	6.819543
SP3	4.942879
SP4	1.62499
SP5	9.075042
SP6	12.045443
SP8	0.798786
SP9	11.288447
SPA17	3.23244
SPAAR	0.680997
SPACA1	1.181461
SPACA3	5.055366
SPACA6	6.01251
SPACA9	5.991898
SPAG1	9.263283
SPAG16	5.734559
SPAG17	2.463942
SPAG4	10.484846
SPAG5	4.044525
SPAG6	8.239685
SPAG7	0.936377
SPAG8	3.137418
SPAG9	8.403027
SPARC	11.809143
SPARCL1	5.42787
SPART	3.680853
SPAST	0.993719
SPATA1	3.478828
SPATA16	11.783958
SPATA17	7.217056
SPATA18	3.291011
SPATA19	11.815697
SPATA2	7.214531
SPATA20	5.805362
SPATA21	10.884243
SPATA22	6.363024
SPATA25	9.572652
SPATA2L	10.526621
SPATA3	0.266707
SPATA31E1	6.40516
SPATA32	8.215391
SPATA33	0.856002
SPATA4	6.660312
SPATA45	12.172066
SPATA48	3.968434
SPATA5	5.868085
SPATA5L1	7.749237
SPATA6	0.454286
SPATA6L	1.914947
SPATA7	9.841527
SPATA9	9.960139
SPATC1	10.909238
SPATC1L	9.05518
SPATS1	8.180432
SPATS2	5.455018
SPATS2L	6.171645
SPC24	1.024946
SPC25	11.055884
SPCS1	10.71448
SPCS2	4.436882
SPCS3	8.996007
SPDEF	9.5683
SPDL1	6.098267
SPDYA	11.124938
SPDYC	12.187295
SPDYE4	0.496854
SPECC1	2.5345
SPEF1	6.268535
SPEF2	5.009024
SPEG	12.246785
SPEGNB	7.744749
SPEM1	8.449817
SPEM2	11.586783
SPEM3	0.501654
SPEN	1.72962
SPESP1	2.95946
SPG11	10.00639
SPG21	7.998665
SPG7	10.507986
SPHK1	11.82611
SPHK2	9.830463
SPHKAP	6.600482
SPI1	7.404854
SPIDR	5.538279
SPIN1	12.220976
SPIN4	8.961332
SPINDOC	9.401251
SPINK13	5.92877
SPINK2	9.160086
SPINK5	11.306471
SPINK7	5.120742
SPINK9	5.160929
SPINT2	9.360788
SPIRE1	2.571088
SPIRE2	3.807716
SPN	10.75775
SPNS1	6.952859
SPNS3	8.00852
SPO11	7.027548
SPOCD1	7.300255
SPOCK1	0.431294
SPOCK2	1.069026
SPOCK3	3.945079
SPON1	4.500871
SPON2	2.598884
SPOP	7.18475
SPOPL	11.820607
SPOUT1	11.526182
SPP1	8.355995
SPPL2A	4.916175
SPPL2B	9.564344
SPPL3	3.142816
SPR	7.331361
SPRED1	5.611683
SPRED2	1.689012
SPRED3	4.332363
SPRN	1.455051
SPRR2G	11.268414
SPRTN	7.489702
SPRY1	4.493375
SPRY2	12.118618
SPRY3	5.765327
SPRY4	2.338055
SPRYD3	6.280853
SPRYD4	1.332963
SPRYD7	9.669335
SPSB1	9.68619
SPSB2	3.887354
SPSB3	10.620263
SPSB4	12.127145
SPTA1	6.536168
SPTAN1	10.993088
SPTB	2.060835
SPTBN1	1.486832
SPTBN2	1.184969
SPTBN4	10.439423
SPTBN5	9.469167
SPTLC1	11.900152
SPTLC2	8.277149
SPTLC3	2.510028
SPTSSA	1.368892
SPTSSB	9.333153
SPTY2D1	9.129889
SPX	5.858255
SQLE	6.11104
SQOR	5.21671
SQSTM1	0.290091
SRA1	9.966482
SRARP	6.91807
SRBD1	4.004628
SRC	0.690076
SRCIN1	11.238518
SRD5A1	10.7792
SRD5A2	3.988969
SRD5A3	8.389393
SREBF1	0.424578
SREBF2	3.608763
SREK1	1.952486
SREK1IP1	4.242244
SRF	3.018437
SRFBP1	5.620338
SRGAP1	8.23009
SRGAP3	5.599237
SRGN	12.15883
SRI	1.456939
SRL	5.164079
SRMS	5.216494
SRP14	10.628409
SRP54	4.782412
SRP68	1.101357
SRP72	6.104583
SRP9	9.978131
SRPK2	7.742209
SRPK3	4.459838
SRPRA	4.721154
SRPRB	2.480495
SRPX	1.137611
SRPX2	4.179069
SRR	4.887409
SRRD	7.413499
SRRM1	0.424122
SRRM2	1.597809
SRRM4	7.052292
SRRM5	0.538273
SRRT	8.141615
SRSF1	11.726108
SRSF10	0.871568
SRSF11	3.489084
SRSF12	0.389955
SRSF2	10.971225
SRSF3	11.867497
SRSF4	6.909442
SRSF5	3.565894
SRSF6	11.272827
SRSF7	5.798549
SRSF8	11.247418
SRSF9	10.368589
SRXN1	6.887714
SS18	4.253321
SS18L1	2.46727
SS18L2	8.905336
SSB	10.410288
SSBP1	7.26313
SSBP2	4.384872
SSBP3	4.10938
SSBP4	2.572126
SSC4D	6.953453
SSC5D	9.62838
SSH1	5.410229
SSH2	4.573323
SSH3	10.826681
SSMEM1	3.253368
SSNA1	1.904373
SSPN	1.631751
SSPO	1.859039
SSR1	6.366923
SSR2	6.680885
SSR3	6.193812
SSR4	8.959715
SSRP1	2.439839
SST	5.218934
SSTR1	2.120009
SSTR2	1.526648
SSTR3	6.720097
SSTR4	5.875645
SSTR5	9.937286
SSU72	11.140371
SSUH2	0.342512
SSX2IP	11.668886
ST14	5.765905
ST18	12.216571
ST20-MTHFS	3.057853
ST3GAL1	2.227397
ST3GAL2	3.160127
ST3GAL3	6.364444
ST3GAL4	4.814655
ST3GAL5	1.981164
ST3GAL6	5.041049
ST5	9.943622
ST6GAL1	3.885896
ST6GAL2	1.712048
ST6GALNAC1	7.662221
ST6GALNAC2	4.158268
ST6GALNAC3	12.146484
ST6GALNAC4	11.479476
ST6GALNAC5	0.265573
ST7	9.875845
ST7L	1.032576
ST8SIA1	10.546345
ST8SIA2	0.764018
ST8SIA3	9.399264
ST8SIA4	0.724304
ST8SIA5	0.805774
ST8SIA6	3.846005
STAB1	3.948369
STAB2	0.64512
STAC	11.365909
STAC2	6.630553
STAC3	6.233478
STAG1	0.896184
STAG2	7.420878
STAG3	2.840738
STAM	6.722485
STAM2	5.663193
STAMBP	4.69098
STAMBPL1	0.414061
STAP1	7.731788
STAP2	10.4941
STARD10	1.525164
STARD13	1.401482
STARD3	8.881413
STARD3NL	8.396322
STARD4	8.502797
STARD5	3.642101
STARD6	6.981367
STARD7	4.116867
STARD8	1.391051
STARD9	9.493054
STAT1	3.234245
STAT2	6.344511
STAT3	1.985411
STAT4	9.137092
STAT5A	6.006712
STAT5B	9.620284
STAT6	2.280049
STAU1	3.283484
STAU2	5.136296
STC1	10.590617
STC2	8.67327
STEAP2	3.496566
STEAP3	6.219617
STEAP4	9.698141
STIL	3.073858
STIM1	11.680015
STIM2	7.387312
STIP1	6.356445
STK10	5.964588
STK11	5.520154
STK11IP	0.756971
STK16	1.190787
STK17A	2.645192
STK17B	9.990356
STK19	7.346343
STK24	5.304176
STK25	9.369673
STK26	4.97326
STK3	5.862732
STK31	6.981567
STK32A	6.857529
STK32B	1.46664
STK32C	1.125915
STK33	6.23701
STK35	7.670626
STK36	8.974481
STK38	7.278851
STK38L	2.439264
STK39	6.373586
STK4	6.902456
STK40	7.878024
STKLD1	9.030184
STMN1	2.271037
STMN2	8.730082
STMN3	9.662467
STMN4	4.104155
STMND1	9.376619
STMP1	5.338971
STN1	2.166325
STOM	10.044477
STOML1	1.95894
STOML2	9.911764
STON2	10.204566
STOX1	0.924863
STOX2	5.671593
STPG1	3.635323
STPG2	4.412292
STPG3	6.096625
STPG4	2.909051
STRA6	5.604453
STRA8	2.35449
STRADA	3.265043
STRADB	11.660247
STRAP	5.71278
STRBP	8.480435
STRC	4.06223
STRIP1	6.790787
STRIP2	9.769991
STRIT1	11.85095
STRN	8.372906
STRN3	10.425086
STRN4	10.933567
STS	8.852489
STT3A	7.412988
STT3B	6.548854
STUB1	7.98162
STUM	2.310288
STX10	1.138353
STX11	6.39661
STX12	4.019184
STX16	9.37809
STX17	7.57925
STX18	3.931104
STX19	8.784033
STX1A	9.999553
STX1B	8.791808
STX2	4.316248
STX3	9.224758
STX4	10.447838
STX5	3.970024
STX6	2.580937
STX7	10.089059
STX8	10.414324
STXBP1	1.969343
STXBP2	11.884314
STXBP3	7.559083
STXBP4	5.877977
STXBP5	4.927457
STXBP5L	3.575854
STXBP6	5.174086
STYK1	5.270427
STYX	0.580439
STYXL1	1.653545
SUB1	3.607344
SUCLA2	3.465963
SUCLG1	11.25408
SUCLG2	8.454237
SUCNR1	5.567295
SUCO	4.32361
SUFU	8.480901
SUGCT	4.301068
SUGP2	9.794193
SUGT1	0.400268
SULF1	5.258409
SULF2	1.440666
SULT1B1	3.134336
SULT1C2	2.441346
SULT1C3	6.936614
SULT1C4	1.986619
SULT1E1	8.848151
SULT2B1	7.241927
SULT4A1	8.132765
SULT6B1	2.020611
SUMF1	8.820117
SUMF2	4.219944
SUMO1	0.319886
SUMO2	1.147028
SUMO3	3.603583
SUN1	9.385023
SUN2	0.769643
SUN3	9.106521
SUN5	10.243917
SUOX	10.991638
SUPT16H	3.230979
SUPT20H	11.965107
SUPT3H	6.772825
SUPT4H1	1.791584
SUPT5H	5.786072
SUPT6H	2.8982
SUPT7L	2.968643
SUPV3L1	2.922894
SURF1	2.752991
SURF2	1.061718
SURF4	1.67736
SURF6	4.782645
SUSD1	2.725853
SUSD2	1.56346
SUSD3	4.601467
SUSD4	7.262308
SUSD5	3.256119
SUSD6	9.719527
SUV39H1	8.166278
SUZ12	8.742069
SV2A	11.669245
SV2B	7.290293
SV2C	9.234425
SVBP	9.961404
SVEP1	3.007528
SVIL	8.335604
SVIP	7.287913
SVOP	11.24391
SVOPL	2.437042
SWAP70	2.74521
SWSAP1	5.879342
SWT1	11.569826
SYAP1	4.231624
SYBU	8.26704
SYCE1	11.875518
SYCE1L	4.489705
SYCE2	7.118036
SYCE3	2.144173
SYCP1	7.735464
SYCP2	8.40111
SYCP2L	11.276552
SYCP3	3.430383
SYDE1	3.05953
SYDE2	7.643195
SYF2	9.464306
SYK	2.07807
SYN1	6.389173
SYN2	7.476684
SYN3	12.234155
SYNC	9.641748
SYNDIG1	10.371602
SYNDIG1L	3.941991
SYNE1	6.056644
SYNE2	2.405654
SYNE3	4.014205
SYNE4	10.563523
SYNGAP1	4.258405
SYNGR1	10.538173
SYNGR2	5.178613
SYNGR4	11.943456
SYNJ1	6.779725
SYNJ2	9.2918
SYNJ2BP	12.142345
SYNM	11.16628
SYNPO	5.444544
SYNPO2	1.648292
SYNPO2L	10.294997
SYNPR	6.934566
SYNRG	7.998945
SYP	2.464776
SYPL1	12.049895
SYPL2	5.47599
SYS1	3.244403
SYT1	4.982732
SYT10	10.817318
SYT11	7.75327
SYT12	4.426279
SYT13	9.856325
SYT14	2.442222
SYT16	1.955977
SYT17	9.769522
SYT2	10.53774
SYT3	5.253495
SYT4	8.956949
SYT5	11.101722
SYT6	2.14713
SYT7	7.481447
SYT8	7.261552
SYT9	0.489055
SYTL1	5.217654
SYTL3	9.503407
SYTL4	6.652268
SYTL5	3.463325
SYVN1	4.186152
SZRD1	2.27261
SZT2	6.484411
TAB1	0.917214
TAB2	9.837478
TAB3	10.946072
TAC1	10.514781
TAC3	8.460966
TACC1	6.474268
TACC2	4.269883
TACC3	2.354907
TACO1	9.747795
TACR1	10.986893
TACR2	7.972331
TACR3	11.121809
TACSTD2	2.192076
TADA1	7.029163
TADA2A	3.8265
TADA2B	9.46998
TADA3	1.494702
TAF1	10.696686
TAF11	3.046817
TAF12	5.295698
TAF13	9.383333
TAF15	5.618444
TAF1A	6.322899
TAF1B	4.960296
TAF1C	11.02899
TAF1D	12.191753
TAF2	1.830146
TAF3	5.919696
TAF4	4.690357
TAF4B	8.733524
TAF5	2.382288
TAF5L	9.761051
TAF6	10.013502
TAF6L	7.812518
TAF7	11.377583
TAF7L	3.266369
TAF8	11.487122
TAF9B	8.933939
TAFA1	0.309552
TAFA2	6.962329
TAFA3	0.744334
TAFA4	0.998836
TAGAP	9.335007
TAGLN	0.619835
TAGLN2	10.713039
TAGLN3	8.706748
TAL1	8.621914
TAL2	11.251859
TALDO1	12.194363
TAMM41	3.77248
TANC1	11.670152
TANC2	4.275939
TANGO2	1.979192
TANGO6	1.481182
TANK	4.371841
TAOK1	9.886
TAOK2	10.417062
TAOK3	11.015987
TAP1	4.074434
TAPBP	6.345774
TAPBPL	10.271131
TAPT1	5.135238
TARBP1	3.384135
TARBP2	9.770152
TARDBP	8.602363
TARM1	11.963712
TARS	4.427952
TARS2	4.250418
TARSL2	2.760399
TAS1R1	10.391451
TAS1R2	2.272162
TAS1R3	1.396722
TAS2R1	6.407332
TASOR	11.824339
TASOR2	5.296298
TASP1	11.671391
TAT	11.184162
TATDN1	11.539295
TATDN3	4.554157
TAX1BP1	10.67616
TAX1BP3	11.649024
TAZ	3.256501
TBC1D1	5.836356
TBC1D10A	6.209269
TBC1D10B	0.459017
TBC1D10C	6.858172
TBC1D12	2.601737
TBC1D13	9.463884
TBC1D14	11.833723
TBC1D15	8.835478
TBC1D16	3.394881
TBC1D17	9.967209
TBC1D19	9.09661
TBC1D2	11.459031
TBC1D20	9.646057
TBC1D21	10.318753
TBC1D22A	6.214312
TBC1D22B	6.218909
TBC1D23	1.306369
TBC1D24	2.43673
TBC1D25	1.084037
TBC1D26	2.092374
TBC1D28	6.950464
TBC1D2B	10.574574
TBC1D30	8.921214
TBC1D32	5.895992
TBC1D4	11.310952
TBC1D5	10.322855
TBC1D7	11.986786
TBC1D8	1.125675
TBC1D8B	0.439524
TBC1D9	4.287542
TBC1D9B	6.465188
TBCA	8.044816
TBCB	7.915587
TBCC	6.239017
TBCCD1	8.306
TBCD	8.438018
TBCK	10.98236
TBK1	4.05365
TBKBP1	1.513682
TBL1X	1.391388
TBL1XR1	10.345739
TBL2	2.150896
TBL3	4.784009
TBP	2.968475
TBPL1	2.085542
TBR1	4.089585
TBRG1	9.729008
TBRG4	7.091617
TBX1	9.955634
TBX10	10.673294
TBX15	2.094255
TBX18	11.489575
TBX19	12.209739
TBX2	2.13969
TBX21	11.828087
TBX22	10.427741
TBX3	10.352776
TBX4	10.444097
TBX5	10.819392
TBX6	5.6591
TBXA2R	12.130874
TBXAS1	8.927199
TBXT	12.011404
TC2N	11.205302
TCAF1	3.875649
TCAIM	6.90592
TCAP	5.786804
TCEA1	10.702467
TCEA2	7.113538
TCEA3	1.581684
TCEAL1	1.9601
TCEAL4	10.935349
TCEAL5	0.435698
TCEAL7	0.475734
TCEAL8	2.300177
TCEAL9	1.076148
TCEANC	4.148777
TCEANC2	4.495781
TCERG1	1.660303
TCERG1L	0.532075
TCF12	0.623262
TCF15	10.58181
TCF19	9.853799
TCF20	8.827676
TCF23	7.407555
TCF24	12.175277
TCF25	5.456929
TCF3	0.506452
TCF4	7.343357
TCF7	8.871879
TCF7L1	3.614064
TCF7L2	3.743078
TCHH	7.201677
TCHP	1.30281
TCIM	8.911726
TCIRG1	8.521199
TCL1B	6.769011
TCN2	4.332596
TCOF1	8.8322
TCP1	7.085429
TCP10L	9.313101
TCP11	5.203825
TCP11L1	9.296363
TCP11L2	7.509399
TCTA	8.311733
TCTE1	10.255209
TCTE3	9.826615
TCTEX1D1	3.295841
TCTEX1D2	5.506359
TCTN1	4.556143
TCTN2	9.66184
TCTN3	10.652139
TDG	10.704533
TDGF1	11.684532
TDP1	12.043639
TDP2	11.774637
TDRD1	3.693496
TDRD10	8.082612
TDRD15	11.744694
TDRD3	7.624565
TDRD5	5.420793
TDRD6	8.441396
TDRD7	9.177683
TDRD9	6.744796
TDRKH	4.129385
TDRP	1.726834
TEAD1	3.952044
TEAD2	4.653583
TEAD3	7.795677
TEAD4	10.150647
TEC	3.813762
TECPR1	10.955708
TECPR2	10.484469
TECR	0.278648
TECRL	10.631772
TECTB	0.845211
TEDC1	4.032129
TEDC2	4.092923
TEF	2.100033
TEFM	2.495152
TEK	4.846677
TEKT1	11.666992
TEKT2	3.316814
TEKT3	6.311999
TEKT5	10.633135
TELO2	3.781951
TENM1	1.995656
TENM2	1.302933
TENM3	1.967747
TENM4	11.180944
TENT2	0.327825
TENT4A	1.824809
TENT4B	10.100396
TENT5A	6.873806
TENT5B	3.837691
TENT5C	0.305396
TEP1	0.68062
TEPP	9.741028
TERB1	9.143729
TERB2	5.117189
TERF1	5.509714
TERF2	3.324238
TERF2IP	6.259825
TERT	1.670839
TES	10.463166
TESC	4.976319
TESK1	0.271908
TESK2	10.14483
TESMIN	10.787003
TESPA1	6.267632
TET1	3.38143
TET2	9.449767
TET3	4.58992
TEX10	4.174409
TEX101	6.757656
TEX11	4.726787
TEX12	1.937167
TEX13B	11.028577
TEX14	11.677201
TEX15	9.230414
TEX2	5.705976
TEX22	9.481692
TEX26	3.750802
TEX261	5.109722
TEX264	11.825897
TEX29	3.353187
TEX30	5.436335
TEX33	10.96664
TEX35	8.297836
TEX37	0.675578
TEX38	10.222623
TEX43	5.178725
TEX46	3.121798
TEX53	2.636501
TEX54	2.862339
TEX9	7.329967
TF	6.0424
TFAM	9.410757
TFAP2A	12.107038
TFAP2B	8.820536
TFAP2C	0.275185
TFAP2D	9.550513
TFAP2E	5.837081
TFAP4	5.64024
TFB1M	11.334195
TFB2M	9.827399
TFCP2	6.94166
TFCP2L1	2.712071
TFDP1	10.686533
TFDP2	9.664827
TFDP3	11.806377
TFE3	11.464421
TFEB	8.400494
TFEC	2.864718
TFF3	7.644323
TFG	1.799462
TFIP11	1.705956
TFPI	2.552775
TFPI2	1.426882
TFPT	3.43924
TFR2	0.533016
TFRC	0.776774
TG	11.810999
TGDS	0.781678
TGFA	6.825149
TGFB1	11.521023
TGFB1I1	6.406557
TGFB2	9.30176
TGFB3	8.104723
TGFBI	0.448632
TGFBR1	8.932389
TGFBR2	1.586482
TGFBR3	5.744077
TGFBR3L	9.479332
TGFBRAP1	1.577594
TGIF1	0.910076
TGIF2	10.350628
TGM1	3.813469
TGM2	5.413945
TGM4	2.429165
TGM5	2.050354
TGM6	2.603704
TGM7	0.668248
TGOLN2	2.741936
TGS1	10.839188
TH	1.921495
THADA	1.263272
THAP1	2.219363
THAP10	4.977987
THAP11	3.044793
THAP2	6.472423
THAP3	11.530173
THAP4	10.228427
THAP5	11.568355
THAP6	8.021703
THAP7	7.230992
THAP8	5.919084
THAP9	6.079448
THBS1	9.534368
THBS2	4.149474
THBS3	10.53208
THBS4	1.556643
THEG	11.02734
THEGL	5.524149
THEM4	2.196486
THEM5	3.688403
THEM6	10.655775
THEMIS	11.357857
THEMIS2	4.865006
THG1L	0.536491
THNSL2	9.640423
THOC1	7.326923
THOC2	2.315324
THOC3	11.729592
THOC5	9.713598
THOC6	1.415986
THOC7	6.840782
THPO	11.539568
THRA	12.216597
THRAP3	9.147535
THRB	5.450447
THSD1	11.993562
THSD4	4.01614
THSD7A	5.55237
THSD7B	1.989083
THTPA	4.179095
THUMPD1	7.883754
THUMPD2	0.974807
THUMPD3	7.171247
THY1	5.037179
THYN1	1.097581
TIA1	2.359066
TIAL1	5.987832
TIAM1	4.665854
TIAM2	3.888883
TICAM1	6.290675
TICAM2	3.506251
TICRR	4.809835
TIE1	7.014938
TIFA	9.839558
TIGAR	11.415016
TIGD2	6.741759
TIGD3	11.704455
TIGD4	8.251106
TIGD6	2.412922
TIGD7	9.538716
TIGIT	4.303082
TIMD4	7.91296
TIMELESS	0.94454
TIMM10	3.57863
TIMM10B	5.313541
TIMM13	0.38295
TIMM17A	7.77696
TIMM17B	5.107969
TIMM21	5.095206
TIMM22	3.598806
TIMM23	5.482595
TIMM29	7.375685
TIMM44	2.968939
TIMM9	5.330037
TIMMDC1	5.590846
TIMP1	9.0253
TIMP2	5.354128
TIMP3	9.348305
TIMP4	1.342869
TINAG	6.181935
TINAGL1	1.432594
TINCR	0.878151
TIPARP	8.469227
TIPIN	10.85506
TIPRL	4.402654
TIRAP	6.934115
TJAP1	12.198496
TJP1	5.235554
TK1	9.065281
TK2	12.068568
TKFC	1.588901
TKT	11.3662
TKTL1	4.003922
TKTL2	8.896241
TLCD1	8.809874
TLCD2	8.253688
TLDC2	3.135327
TLE1	7.617856
TLE2	9.814481
TLE3	0.280245
