Gene stable ID	Gene name	Human gene stable ID	Human gene name	Human homology type	Human orthology confidence [0 low, 1 high]
ENSMFAG00000039578	AGTPBP1	ENSG00000135049	AGTPBP1	ortholog_one2one	1
ENSMFAG00000025776	ZNF830	ENSG00000198783	ZNF830	ortholog_one2one	1
ENSMFAG00000053935					
ENSMFAG00000000700	SLC35D2	ENSG00000130958	SLC35D2	ortholog_one2one	1
ENSMFAG00000031758	CAMTA2	ENSG00000108509	CAMTA2	ortholog_one2one	1
ENSMFAG00000033035	C9orf50	ENSG00000179058	C9orf50	ortholog_one2one	1
ENSMFAG00000043161	CCDC187	ENSG00000260220	CCDC187	ortholog_one2one	1
ENSMFAG00000045041	MLX	ENSG00000108788	MLX	ortholog_one2one	1
ENSMFAG00000059269					
ENSMFAG00000011417	CCDC182	ENSG00000166329	CCDC182	ortholog_one2one	1
ENSMFAG00000063759					
ENSMFAG00000064490					
ENSMFAG00000043791	SH3GL2	ENSG00000107295	SH3GL2	ortholog_one2one	1
ENSMFAG00000012364	U7	ENSG00000238447	RNU7-134P	ortholog_one2one	1
ENSMFAG00000057129					
ENSMFAG00000048824					
ENSMFAG00000041923	FXN	ENSG00000165060	FXN	ortholog_one2one	1
ENSMFAG00000036202	LIG3	ENSG00000005156	LIG3	ortholog_one2one	1
ENSMFAG00000058432					
ENSMFAG00000055899					
ENSMFAG00000008557	U6	ENSG00000276577	RNU6-467P	ortholog_one2many	1
ENSMFAG00000008557	U6	ENSG00000252446	RNU6-405P	ortholog_one2many	1
ENSMFAG00000008557	U6	ENSG00000252483	RNU6-1178P	ortholog_one2many	1
ENSMFAG00000050680					
ENSMFAG00000055076	Metazoa_SRP				
ENSMFAG00000051303	Metazoa_SRP				
ENSMFAG00000012044	Metazoa_SRP	ENSG00000242281	RN7SL159P	ortholog_one2one	1
ENSMFAG00000057096					
ENSMFAG00000018317	Metazoa_SRP				
ENSMFAG00000055249	Metazoa_SRP				
ENSMFAG00000060828					
ENSMFAG00000052273	Metazoa_SRP				
ENSMFAG00000043420	AQP3	ENSG00000165272	AQP3	ortholog_one2one	1
ENSMFAG00000064417					
ENSMFAG00000060645	Metazoa_SRP				
ENSMFAG00000036520	SLC4A1	ENSG00000004939	SLC4A1	ortholog_one2one	1
ENSMFAG00000031475	VSTM2L	ENSG00000132821	VSTM2L	ortholog_one2one	1
ENSMFAG00000030981	DENND4C	ENSG00000137145	DENND4C	ortholog_one2one	1
ENSMFAG00000033598	HSD17B3	ENSG00000130948	HSD17B3	ortholog_one2one	1
ENSMFAG00000044078	PSMC3IP	ENSG00000131470	PSMC3IP	ortholog_one2one	1
ENSMFAG00000064829					
ENSMFAG00000042936	AKAP1	ENSG00000121057	AKAP1	ortholog_one2one	1
ENSMFAG00000032480	LAYN	ENSG00000204381	LAYN	ortholog_one2one	1
ENSMFAG00000054598	U6				
ENSMFAG00000052118					
ENSMFAG00000000173	QSOX2	ENSG00000165661	QSOX2	ortholog_one2one	1
ENSMFAG00000052920					
ENSMFAG00000032662					
ENSMFAG00000030342	TTI1	ENSG00000101407	TTI1	ortholog_one2one	1
ENSMFAG00000036348	PTPA	ENSG00000119383	PTPA	ortholog_one2one	1
ENSMFAG00000031174		ENSG00000165269	AQP7	ortholog_one2many	1
ENSMFAG00000031174		ENSG00000259916	AQP7B	ortholog_one2many	1
ENSMFAG00000031382	RETREG3	ENSG00000141699	RETREG3	ortholog_one2one	1
ENSMFAG00000042900	LHX3	ENSG00000107187	LHX3	ortholog_one2one	1
ENSMFAG00000000538	USP22	ENSG00000124422	USP22	ortholog_one2one	1
ENSMFAG00000001435	TJP2	ENSG00000119139	TJP2	ortholog_one2one	1
ENSMFAG00000038531	CNTLN	ENSG00000044459	CNTLN	ortholog_one2one	1
ENSMFAG00000051832					
ENSMFAG00000063700					
ENSMFAG00000033175	RPRD1B	ENSG00000101413	RPRD1B	ortholog_one2one	1
ENSMFAG00000047505					
ENSMFAG00000062324		ENSG00000173166	RAPH1	ortholog_one2many	1
ENSMFAG00000002868	TUBG1	ENSG00000131462	TUBG1	ortholog_one2one	1
ENSMFAG00000054600					
ENSMFAG00000063896					
ENSMFAG00000009230	Metazoa_SRP	ENSG00000239702	RN7SL507P	ortholog_one2one	1
ENSMFAG00000003864	CD28	ENSG00000178562	CD28	ortholog_one2one	1
ENSMFAG00000052501	NACC2	ENSG00000148411	NACC2	ortholog_one2one	1
ENSMFAG00000065192	U6				
ENSMFAG00000001256	TUBG2	ENSG00000037042	TUBG2	ortholog_one2one	1
ENSMFAG00000048912					
ENSMFAG00000064452					
ENSMFAG00000041330	INCA1	ENSG00000196388	INCA1	ortholog_one2one	1
ENSMFAG00000003423					
ENSMFAG00000052919	Metazoa_SRP				
ENSMFAG00000056782	U6	ENSG00000206970	RNU6-474P	ortholog_one2one	1
ENSMFAG00000013792	Y_RNA	ENSG00000201938	Y_RNA	ortholog_one2one	1
ENSMFAG00000042017	TGM2	ENSG00000198959	TGM2	ortholog_one2one	1
ENSMFAG00000059381					
ENSMFAG00000004047	CTLA4	ENSG00000163599	CTLA4	ortholog_one2one	1
ENSMFAG00000027901	DHRS7B	ENSG00000109016	DHRS7B	ortholog_one2one	1
ENSMFAG00000000870	CCR10	ENSG00000184451	CCR10	ortholog_one2one	1
ENSMFAG00000055979					
ENSMFAG00000036080		ENSG00000092871	RFFL	ortholog_one2one	0
ENSMFAG00000048567					
ENSMFAG00000043256	KIAA1755	ENSG00000149633	KIAA1755	ortholog_one2one	1
ENSMFAG00000031817	TLE4	ENSG00000106829	TLE4	ortholog_one2one	1
ENSMFAG00000065106					
ENSMFAG00000002439	CRAT	ENSG00000095321	CRAT	ortholog_one2one	1
ENSMFAG00000038587	KIF1C	ENSG00000129250	KIF1C	ortholog_one2one	1
ENSMFAG00000046099	CNTNAP1	ENSG00000108797	CNTNAP1	ortholog_one2one	1
ENSMFAG00000053159	ICOS	ENSG00000163600	ICOS	ortholog_one2one	1
ENSMFAG00000060406	U6				
ENSMFAG00000014420	Metazoa_SRP	ENSG00000242889	RN7SL449P	ortholog_one2one	1
ENSMFAG00000033019	TMEM11	ENSG00000178307	TMEM11	ortholog_one2one	1
ENSMFAG00000038715	NFX1	ENSG00000086102	NFX1	ortholog_one2one	1
ENSMFAG00000045653	SIK2	ENSG00000170145	SIK2	ortholog_one2one	1
ENSMFAG00000047640	Metazoa_SRP				
ENSMFAG00000041970	PLIN2	ENSG00000147872	PLIN2	ortholog_one2one	1
ENSMFAG00000035752	BPI	ENSG00000101425	BPI	ortholog_one2one	1
ENSMFAG00000018731	Metazoa_SRP	ENSG00000263815	RN7SL426P	ortholog_one2one	1
ENSMFAG00000047795					
ENSMFAG00000032160	EZH1	ENSG00000108799	EZH1	ortholog_one2one	1
ENSMFAG00000043362	SLC52A1	ENSG00000132517	SLC52A1	ortholog_one2one	1
ENSMFAG00000001245	CAMSAP1	ENSG00000130559	CAMSAP1	ortholog_one2one	1
ENSMFAG00000051451	Metazoa_SRP				
ENSMFAG00000055261					
ENSMFAG00000000635	HAUS6	ENSG00000147874	HAUS6	ortholog_one2one	1
ENSMFAG00000040982	SCPEP1	ENSG00000121064	SCPEP1	ortholog_one2one	1
ENSMFAG00000052071	NATD1	ENSG00000274180	NATD1	ortholog_one2one	1
ENSMFAG00000060312					
ENSMFAG00000047727	ZFP3	ENSG00000180787	ZFP3	ortholog_one2one	1
ENSMFAG00000038391	DOLPP1	ENSG00000167130	DOLPP1	ortholog_one2one	1
ENSMFAG00000054080					
ENSMFAG00000039009	RAMP2	ENSG00000131477	RAMP2	ortholog_one2one	1
ENSMFAG00000032849	ENTREP1	ENSG00000135063	ENTREP1	ortholog_one2one	1
ENSMFAG00000033400	LBP	ENSG00000129988	LBP	ortholog_one2one	1
ENSMFAG00000063582	SCIMP	ENSG00000161929	SCIMP	ortholog_one2one	1
ENSMFAG00000013249	Y_RNA	ENSG00000201118	Y_RNA	ortholog_one2one	1
ENSMFAG00000047842					
ENSMFAG00000048211	Metazoa_SRP				
ENSMFAG00000057887					
ENSMFAG00000053537	snoU13				
ENSMFAG00000020097	U6	ENSG00000253084	RNU6-840P	ortholog_one2one	1
ENSMFAG00000061481					
ENSMFAG00000037919	MAP2K3	ENSG00000034152	MAP2K3	ortholog_one2one	1
ENSMFAG00000052460					
ENSMFAG00000040239	Vault	ENSG00000252328	Vault	ortholog_one2one	1
ENSMFAG00000034348		ENSG00000148343	MIGA2	ortholog_one2one	0
ENSMFAG00000032397	COIL	ENSG00000121058	COIL	ortholog_one2one	1
ENSMFAG00000057128	Metazoa_SRP				
ENSMFAG00000045456	CHMP5	ENSG00000086065	CHMP5	ortholog_one2one	1
ENSMFAG00000000308	FNDC8	ENSG00000073598	FNDC8	ortholog_one2one	1
ENSMFAG00000048816	SNORA71				
ENSMFAG00000040721	SNORA71	ENSG00000225091	SNORA71A	ortholog_one2one	1
ENSMFAG00000052030					
ENSMFAG00000031379		ENSG00000107282	APBA1	ortholog_one2one	0
ENSMFAG00000058996	Metazoa_SRP				
ENSMFAG00000052087	SNORA71	ENSG00000201512	SNORA71C	ortholog_one2one	1
ENSMFAG00000052502					
ENSMFAG00000048090	SNORA71	ENSG00000200354	SNORA71D	ortholog_one2one	1
ENSMFAG00000041931	NAA35	ENSG00000135040	NAA35	ortholog_one2one	1
ENSMFAG00000047094					
ENSMFAG00000050521	Metazoa_SRP				
ENSMFAG00000037407	U6				
ENSMFAG00000044782		ENSG00000107262	BAG1	ortholog_one2one	0
ENSMFAG00000037776	NLE1	ENSG00000073536	NLE1	ortholog_one2one	1
ENSMFAG00000053633					
ENSMFAG00000040872	TRIM25	ENSG00000121060	TRIM25	ortholog_one2one	1
ENSMFAG00000055602					
ENSMFAG00000049417					
ENSMFAG00000038354	SPINK4	ENSG00000122711	SPINK4	ortholog_one2one	1
ENSMFAG00000050378					
ENSMFAG00000061944					
ENSMFAG00000055741					
ENSMFAG00000060943					
ENSMFAG00000035126	U6	ENSG00000212469	RNU6-1158P	ortholog_one2one	1
ENSMFAG00000030169	KCNJ18	ENSG00000260458	KCNJ18	ortholog_one2one	1
ENSMFAG00000032741					
ENSMFAG00000062279					
ENSMFAG00000051917	U4atac				
ENSMFAG00000036895	BNC2	ENSG00000173068	BNC2	ortholog_one2one	1
ENSMFAG00000039697	RALGAPB	ENSG00000170471	RALGAPB	ortholog_one2one	1
ENSMFAG00000043740		ENSG00000107147	KCNT1	ortholog_one2many	0
ENSMFAG00000001847	KYAT1	ENSG00000171097	KYAT1	ortholog_one2one	1
ENSMFAG00000039090	PTAR1	ENSG00000188647	PTAR1	ortholog_one2one	1
ENSMFAG00000036065	UNC45B	ENSG00000141161	UNC45B	ortholog_one2one	1
ENSMFAG00000003205	B4GALT1	ENSG00000086062	B4GALT1	ortholog_one2one	1
ENSMFAG00000046304	PPP2R1B	ENSG00000137713	PPP2R1B	ortholog_one2one	1
ENSMFAG00000042785	DGKE	ENSG00000153933	DGKE	ortholog_one2one	1
ENSMFAG00000055638	ATAD3C	ENSG00000215915	ATAD3C	ortholog_one2one	1
ENSMFAG00000061758					
ENSMFAG00000042116	TLE1	ENSG00000196781	TLE1	ortholog_one2one	1
ENSMFAG00000053123					
ENSMFAG00000025537		ENSG00000198498	TMA16	ortholog_one2many	0
ENSMFAG00000034231	SLFN5	ENSG00000166750	SLFN5	ortholog_one2one	1
ENSMFAG00000061610					
ENSMFAG00000042584	SMU1	ENSG00000122692	SMU1	ortholog_one2one	1
ENSMFAG00000043796	GOLM1	ENSG00000135052	GOLM1	ortholog_one2one	1
ENSMFAG00000048033		ENSG00000107147	KCNT1	ortholog_one2many	1
ENSMFAG00000044148	C17orf67	ENSG00000214226	C17orf67	ortholog_one2one	1
ENSMFAG00000050949					
ENSMFAG00000065292					
ENSMFAG00000036515					
ENSMFAG00000061217	Metazoa_SRP				
ENSMFAG00000051453					
ENSMFAG00000062303		ENSG00000197769	MAP1LC3C	ortholog_one2many	1
ENSMFAG00000043904	PARD3B	ENSG00000116117	PARD3B	ortholog_one2one	1
ENSMFAG00000027493					
ENSMFAG00000065807					
ENSMFAG00000016739	SPOUT1	ENSG00000198917	SPOUT1	ortholog_one2one	1
ENSMFAG00000054226					
ENSMFAG00000058686	Metazoa_SRP				
ENSMFAG00000047879					
ENSMFAG00000032081	DNAJA1	ENSG00000086061	DNAJA1	ortholog_one2one	1
ENSMFAG00000063493					
ENSMFAG00000000114	SLFN13	ENSG00000154760	SLFN13	ortholog_one2one	1
ENSMFAG00000038304	ISCA1	ENSG00000135070	ISCA1	ortholog_one2one	1
ENSMFAG00000045081	SOHLH1	ENSG00000165643	SOHLH1	ortholog_one2one	1
ENSMFAG00000048782					
ENSMFAG00000054992					
ENSMFAG00000054605					
ENSMFAG00000032096	ANKFN1	ENSG00000153930	ANKFN1	ortholog_one2one	1
ENSMFAG00000060010					
ENSMFAG00000002021					
ENSMFAG00000012369		ENSG00000196976	LAGE3	ortholog_one2many	0
ENSMFAG00000045861	LCN9	ENSG00000148386	LCN9	ortholog_one2one	1
ENSMFAG00000064086	Metazoa_SRP				
ENSMFAG00000033076	TBC1D13	ENSG00000107021	TBC1D13	ortholog_one2one	1
ENSMFAG00000034595	MFSD11	ENSG00000092931	MFSD11	ortholog_one2one	1
ENSMFAG00000057265					
ENSMFAG00000032701	PSMD12	ENSG00000197170	PSMD12	ortholog_one2one	1
ENSMFAG00000040988	GLT6D1	ENSG00000204007	GLT6D1	ortholog_one2one	1
ENSMFAG00000042968	WSB1	ENSG00000109046	WSB1	ortholog_one2one	1
ENSMFAG00000058284	U6				
ENSMFAG00000052716	Metazoa_SRP				
ENSMFAG00000030225	SNORA71	ENSG00000274309	SNORA71E	ortholog_one2one	1
ENSMFAG00000041629		ENSG00000236543		ortholog_one2one	1
ENSMFAG00000054035	SNORA71	ENSG00000199266	SNORA60	ortholog_one2one	1
ENSMFAG00000050300					
ENSMFAG00000043148		ENSG00000182035	ADIG	ortholog_one2one	0
ENSMFAG00000001223	SLFN12	ENSG00000172123	SLFN12	ortholog_one2one	1
ENSMFAG00000046462					
ENSMFAG00000062729					
ENSMFAG00000047268					
ENSMFAG00000043141	APTX	ENSG00000137074	APTX	ortholog_one2one	1
ENSMFAG00000049656					
ENSMFAG00000038105	MGAT5B	ENSG00000167889	MGAT5B	ortholog_one2one	1
ENSMFAG00000040364	ZER1	ENSG00000160445	ZER1	ortholog_one2one	1
ENSMFAG00000032619	PITPNC1	ENSG00000154217	PITPNC1	ortholog_one2one	1
ENSMFAG00000000971	TUT7	ENSG00000083223	TUT7	ortholog_one2one	1
ENSMFAG00000042463		ENSG00000086848	ALG9	ortholog_one2one	0
ENSMFAG00000050765	SLFN12L	ENSG00000205045	SLFN12L	ortholog_one2one	1
ENSMFAG00000056948	Metazoa_SRP				
ENSMFAG00000046220					
ENSMFAG00000055573					
ENSMFAG00000007272	CCDC171	ENSG00000164989	CCDC171	ortholog_one2one	1
ENSMFAG00000061002	U6	ENSG00000207206	RNU6-1035P	ortholog_one2one	1
ENSMFAG00000000618	PCTP	ENSG00000141179	PCTP	ortholog_one2one	1
ENSMFAG00000064945					
ENSMFAG00000042306	PAEP	ENSG00000122133	PAEP	ortholog_one2one	1
ENSMFAG00000049603					
ENSMFAG00000048048	snoU13				
ENSMFAG00000015681	SNORD95	ENSG00000200969		ortholog_one2one	1
ENSMFAG00000059172					
ENSMFAG00000064946	snoU13				
ENSMFAG00000049357					
ENSMFAG00000056034					
ENSMFAG00000065291					
ENSMFAG00000063805	Metazoa_SRP	ENSG00000244610	RN7SL756P	ortholog_one2one	1
ENSMFAG00000037905	SLFN14	ENSG00000236320	SLFN14	ortholog_one2one	1
ENSMFAG00000051461	Metazoa_SRP	ENSG00000264047	RN7SL455P	ortholog_one2one	0
ENSMFAG00000002386	ZDHHC12	ENSG00000160446	ZDHHC12	ortholog_one2one	1
ENSMFAG00000004019	SLC32A1	ENSG00000101438	SLC32A1	ortholog_one2one	1
ENSMFAG00000064851					
ENSMFAG00000035600		ENSG00000186788	SPATA31D3	ortholog_one2many	0
ENSMFAG00000035600		ENSG00000214929	SPATA31D1	ortholog_one2many	1
ENSMFAG00000035600		ENSG00000189357	SPATA31D4	ortholog_one2many	0
ENSMFAG00000058031					
ENSMFAG00000040069	SESN3	ENSG00000149212	SESN3	ortholog_one2one	1
ENSMFAG00000063321	Metazoa_SRP				
ENSMFAG00000013248	SCARNA16				
ENSMFAG00000056146					
ENSMFAG00000049474	TMEM100	ENSG00000166292	TMEM100	ortholog_one2one	1
ENSMFAG00000003798					
ENSMFAG00000001165	ARL14EP	ENSG00000152219	ARL14EP	ortholog_one2one	1
ENSMFAG00000059317					
ENSMFAG00000005690	U6	ENSG00000200107	RNU6-1249P	ortholog_one2one	1
ENSMFAG00000001911	ACTR5	ENSG00000101442	ACTR5	ortholog_one2one	1
ENSMFAG00000030117	NOL11	ENSG00000130935	NOL11	ortholog_one2one	1
ENSMFAG00000029348	snoZ30	ENSG00000207297	SNORD7	ortholog_one2one	1
ENSMFAG00000039808	FSHB	ENSG00000131808	FSHB	ortholog_one2one	1
ENSMFAG00000054848	Metazoa_SRP				
ENSMFAG00000033401					
ENSMFAG00000052938					
ENSMFAG00000001947					
ENSMFAG00000039486	PEX12	ENSG00000108733	PEX12	ortholog_one2one	1
ENSMFAG00000053910					
ENSMFAG00000057419					
ENSMFAG00000015832	SNORA38	ENSG00000200394	SNORA38B	ortholog_one2one	1
ENSMFAG00000000736	CFAP68	ENSG00000137720	CFAP68	ortholog_one2one	1
ENSMFAG00000065131					
ENSMFAG00000000306	LCN1	ENSG00000160349	LCN1	ortholog_one2many	1
ENSMFAG00000049275					
ENSMFAG00000050649					
ENSMFAG00000057283					
ENSMFAG00000030004	KSR1	ENSG00000141068	KSR1	ortholog_one2one	1
ENSMFAG00000064482					
ENSMFAG00000063349					
ENSMFAG00000058877					
ENSMFAG00000000970	MMD	ENSG00000108960	MMD	ortholog_one2one	1
ENSMFAG00000047632	Metazoa_SRP				
ENSMFAG00000050246					
ENSMFAG00000001860	MRPS2	ENSG00000122140	MRPS2	ortholog_one2one	1
ENSMFAG00000050547					
ENSMFAG00000037466	Y_RNA				
ENSMFAG00000062924					
ENSMFAG00000048059					
ENSMFAG00000056231	Metazoa_SRP	ENSG00000266308	RN7SL510P	ortholog_one2many	0
ENSMFAG00000063685					
ENSMFAG00000042970	PIERCE1	ENSG00000160345	PIERCE1	ortholog_one2one	1
ENSMFAG00000001827	FAM83D	ENSG00000101447	FAM83D	ortholog_one2one	1
ENSMFAG00000049869					
ENSMFAG00000022190	Metazoa_SRP	ENSG00000243505	RN7SL240P	ortholog_one2one	1
ENSMFAG00000062096	Metazoa_SRP				
ENSMFAG00000051763	Metazoa_SRP				
ENSMFAG00000027241					
ENSMFAG00000032996	HLF	ENSG00000108924	HLF	ortholog_one2one	1
ENSMFAG00000050689					
ENSMFAG00000052057	U6				
ENSMFAG00000060700	Metazoa_SRP				
ENSMFAG00000002535					
ENSMFAG00000001823	SEC14L1	ENSG00000129657	SEC14L1	ortholog_one2one	1
ENSMFAG00000063140					
ENSMFAG00000009803	U2	ENSG00000222293	RNU2-36P	ortholog_one2one	1
ENSMFAG00000003898		ENSG00000170276	HSPB2	ortholog_one2one	0
ENSMFAG00000057712	Y_RNA	ENSG00000272113	Y_RNA	ortholog_one2one	1
ENSMFAG00000061580					
ENSMFAG00000049221					
ENSMFAG00000004430		ENSG00000167283	ATP5MG	ortholog_one2one	0
ENSMFAG00000042981	FAM76B	ENSG00000077458	FAM76B	ortholog_one2one	1
ENSMFAG00000048475					
ENSMFAG00000065160					
ENSMFAG00000024179	TMEM215	ENSG00000188133	TMEM215	ortholog_one2one	1
ENSMFAG00000054669					
ENSMFAG00000060903					
ENSMFAG00000056558					
ENSMFAG00000051048					
ENSMFAG00000028993	SNORA26	ENSG00000212421		ortholog_one2one	1
ENSMFAG00000044417	TAF1L	ENSG00000122728	TAF1L	ortholog_one2one	1
ENSMFAG00000060709					
ENSMFAG00000057438					
ENSMFAG00000019564	Metazoa_SRP	ENSG00000240474	RN7SL116P	ortholog_one2one	1
ENSMFAG00000034267	CRYAB	ENSG00000109846	CRYAB	ortholog_one2one	1
ENSMFAG00000042393	DYNC2I2	ENSG00000119333	DYNC2I2	ortholog_one2one	1
ENSMFAG00000055246					
ENSMFAG00000055595	Metazoa_SRP				
ENSMFAG00000041639	BPTF	ENSG00000171634	BPTF	ortholog_one2one	1
ENSMFAG00000043868	METTL15				
ENSMFAG00000000981	OLFM1	ENSG00000130558	OLFM1	ortholog_one2one	1
ENSMFAG00000064854	C11orf52	ENSG00000149300	C11orf52	ortholog_one2one	1
ENSMFAG00000037117	DAPK1	ENSG00000196730	DAPK1	ortholog_one2one	1
ENSMFAG00000000541	TOPORS	ENSG00000197579	TOPORS	ortholog_one2one	1
ENSMFAG00000003768	CEP57	ENSG00000166037	CEP57	ortholog_one2one	1
ENSMFAG00000039833	TNNI2	ENSG00000130598	TNNI2	ortholog_one2one	1
ENSMFAG00000031593	DHX35	ENSG00000101452	DHX35	ortholog_one2one	1
ENSMFAG00000031863	GBX2	ENSG00000168505	GBX2	ortholog_one2one	1
ENSMFAG00000062682					
ENSMFAG00000017833	U4	ENSG00000222808	RNU4-47P	ortholog_one2one	1
ENSMFAG00000002311	KIF18A	ENSG00000121621	KIF18A	ortholog_one2one	1
ENSMFAG00000056440	Metazoa_SRP				
ENSMFAG00000042948	ASB18	ENSG00000182177	ASB18	ortholog_one2one	1
ENSMFAG00000057942	Metazoa_SRP				
ENSMFAG00000061720					
ENSMFAG00000065551		ENSG00000168961	LGALS9	ortholog_many2many	1
ENSMFAG00000065551		ENSG00000171916	LGALS9C	ortholog_many2many	0
ENSMFAG00000065551		ENSG00000170298	LGALS9B	ortholog_many2many	1
ENSMFAG00000053978					
ENSMFAG00000049568					
ENSMFAG00000037652	LSP1	ENSG00000130592	LSP1	ortholog_one2one	1
ENSMFAG00000062994					
ENSMFAG00000059826					
ENSMFAG00000030542	U1	ENSG00000200745	RNU1-31P	ortholog_one2one	1
ENSMFAG00000062469					
ENSMFAG00000040652	SMIM27				
ENSMFAG00000065463					
ENSMFAG00000002778	FCN1	ENSG00000085265	FCN1	ortholog_one2one	1
ENSMFAG00000065783					
ENSMFAG00000053900					
ENSMFAG00000035698					
ENSMFAG00000049558					
ENSMFAG00000057180					
ENSMFAG00000055863	Metazoa_SRP	ENSG00000237261	Metazoa_SRP	ortholog_one2one	0
ENSMFAG00000049641					
ENSMFAG00000007729	Y_RNA	ENSG00000252042	Y_RNA	ortholog_one2one	0
ENSMFAG00000059751					
ENSMFAG00000056529					
ENSMFAG00000064694					
ENSMFAG00000035508		ENSG00000184640	SEPTIN9	ortholog_one2one	0
ENSMFAG00000053325	Metazoa_SRP				
ENSMFAG00000053177					
ENSMFAG00000040303	MTMR2	ENSG00000087053	MTMR2	ortholog_one2one	1
ENSMFAG00000003789	BDNF	ENSG00000176697	BDNF	ortholog_one2one	1
ENSMFAG00000058201					
ENSMFAG00000047463	Metazoa_SRP				
ENSMFAG00000046217	IQCA1	ENSG00000132321	DRC11	ortholog_one2one	1
ENSMFAG00000062484					
ENSMFAG00000043024	DIXDC1	ENSG00000150764	DIXDC1	ortholog_one2one	1
ENSMFAG00000058413	Metazoa_SRP				
ENSMFAG00000000776					
ENSMFAG00000045668	CTSL	ENSG00000135047	CTSL	ortholog_one2one	1
ENSMFAG00000061810					
ENSMFAG00000048776					
ENSMFAG00000055614					
ENSMFAG00000030708	U1	ENSG00000238898	RNU1-80P	ortholog_one2one	1
ENSMFAG00000008813	Metazoa_SRP	ENSG00000275337	RN7SL680P	ortholog_one2one	1
ENSMFAG00000064813					
ENSMFAG00000012872	Metazoa_SRP				
ENSMFAG00000044099	SPTAN1	ENSG00000197694	SPTAN1	ortholog_one2one	1
ENSMFAG00000063974					
ENSMFAG00000060249					
ENSMFAG00000052515					
ENSMFAG00000059321					
ENSMFAG00000038385	NRP2	ENSG00000118257	NRP2	ortholog_one2one	1
ENSMFAG00000050654					
ENSMFAG00000065010	LIN7C	ENSG00000148943	LIN7C	ortholog_one2one	1
ENSMFAG00000048419					
ENSMFAG00000023841					
ENSMFAG00000057280					
ENSMFAG00000047631					
ENSMFAG00000054399	U6				
ENSMFAG00000054793					
ENSMFAG00000032615	NOS2	ENSG00000007171	NOS2	ortholog_one2one	1
ENSMFAG00000001917					
ENSMFAG00000021595	U2	ENSG00000222612	RNU2-52P	ortholog_one2one	1
ENSMFAG00000008167	Metazoa_SRP	ENSG00000240613	RN7SL98P	ortholog_one2one	1
ENSMFAG00000052642					
ENSMFAG00000029542	ACKR3	ENSG00000144476	ACKR3	ortholog_one2one	1
ENSMFAG00000030086	ACTG1				
ENSMFAG00000042654	TOP1	ENSG00000198900	TOP1	ortholog_one2one	1
ENSMFAG00000031735	MAML2	ENSG00000184384	MAML2	ortholog_one2one	1
ENSMFAG00000037467					
ENSMFAG00000006696	U6	ENSG00000202341	RNU6-1051P	ortholog_one2one	1
ENSMFAG00000015880					
ENSMFAG00000034294	LGR4	ENSG00000205213	LGR4	ortholog_one2one	1
ENSMFAG00000045606	PSIP1	ENSG00000164985	PSIP1	ortholog_one2one	1
ENSMFAG00000043943	TNRC6C	ENSG00000078687	TNRC6C	ortholog_one2one	1
ENSMFAG00000059625					
ENSMFAG00000043944	COPS8	ENSG00000198612	COPS8	ortholog_one2one	1
ENSMFAG00000051975	Metazoa_SRP				
ENSMFAG00000053754	FSCN2	ENSG00000186765	FSCN2	ortholog_one2one	1
ENSMFAG00000050255	Metazoa_SRP				
ENSMFAG00000053377					
ENSMFAG00000030220					
ENSMFAG00000000283	PLCG1	ENSG00000124181	PLCG1	ortholog_one2one	1
ENSMFAG00000038686	TNNT3	ENSG00000130595	TNNT3	ortholog_one2one	1
ENSMFAG00000036325	CCDC82	ENSG00000149231	CCDC82	ortholog_one2one	1
ENSMFAG00000001629	INO80D	ENSG00000114933	INO80D	ortholog_one2one	1
ENSMFAG00000043443	CDK20	ENSG00000156345	CDK20	ortholog_one2one	1
ENSMFAG00000042241	FAAP100	ENSG00000185504	FAAP100	ortholog_one2one	1
ENSMFAG00000055420	Metazoa_SRP				
ENSMFAG00000049551					
ENSMFAG00000039519	SNAPC3	ENSG00000164975	SNAPC3	ortholog_one2one	1
ENSMFAG00000050602					
ENSMFAG00000036274	Vault	ENSG00000252485	Vault	ortholog_one2one	1
ENSMFAG00000058006					
ENSMFAG00000050807	Metazoa_SRP				
ENSMFAG00000031912	CCDC34	ENSG00000109881	CCDC34	ortholog_one2one	1
ENSMFAG00000059892	Y_RNA	ENSG00000207386	Y_RNA	ortholog_one2one	1
ENSMFAG00000061665					
ENSMFAG00000050947					
ENSMFAG00000033777		ENSG00000186665	C17orf58	ortholog_one2one	0
ENSMFAG00000030353	JRKL	ENSG00000183340	JRKL	ortholog_one2one	1
ENSMFAG00000059828					
ENSMFAG00000063524					
ENSMFAG00000062690	Metazoa_SRP				
ENSMFAG00000014197	U6	ENSG00000251834	RNU6-319P	ortholog_one2one	1
ENSMFAG00000004267	U6				
ENSMFAG00000052795					
ENSMFAG00000044005	BBOX1	ENSG00000129151	BBOX1	ortholog_one2one	1
ENSMFAG00000028681		ENSG00000197223	C1D	ortholog_one2many	0
ENSMFAG00000050863	U6	ENSG00000238444	RNU6-893P	ortholog_one2one	1
ENSMFAG00000031415					
ENSMFAG00000045596					
ENSMFAG00000058315					
ENSMFAG00000054469	Metazoa_SRP				
ENSMFAG00000033200	NPLOC4	ENSG00000182446	NPLOC4	ortholog_one2one	1
ENSMFAG00000063462					
ENSMFAG00000043048	COL6A3	ENSG00000163359	COL6A3	ortholog_one2one	1
